symbol,contract_id,direction,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
XPTUSDC,30000016,SHORT,2026-09-14T22:15:00+00:00,1770.2,1776.0536762798845,1756.594288080807,2.3243020742277234,False,2026-09-15T00:30:00+00:00,TP,2.3243020742277234,0.0,1771.06,4.82735255976867,17.53715232322751
JPMUSDC,30000128,SHORT,2026-09-14T22:30:00+00:00,350.84,351.3085685734226,348.5101930713507,4.972179230099579,True,2026-09-15T00:15:00+00:00,SL,-1.0,0.0,350.88,0.7371371468451916,2.3607722854028768
TSMUSDC,30000038,SHORT,2026-09-14T22:30:00+00:00,420.05,421.31421759163936,417.45778041356687,2.050453658908299,False,2026-09-15T01:30:00+00:00,SL,-1.0,0.0,420.84,0.9484351832787737,3.6711216542673846
COPPERUSDC,30000007,SHORT,2026-09-14T22:45:00+00:00,6.403,6.414177068081516,6.37048008277729,2.909521261348345,False,2026-09-15T03:15:00+00:00,SL,-1.0,0.0,6.409,0.010354136163031977,0.0459203311091584
DRAMUSDC,30000040,SHORT,2026-09-14T22:45:00+00:00,55.17,55.37590203924752,54.564165327878335,2.9423442056995865,False,2026-09-14T23:15:00+00:00,SL,-1.0,0.0,55.21,0.17180407849504636,0.77666131151335
JPMUSDC,30000128,SHORT,2026-09-14T22:45:00+00:00,350.61,351.37830339652646,348.5101930713507,2.7330439226777536,False,2026-09-15T00:15:00+00:00,SL,-1.0,0.0,350.88,0.7166067930529232,2.3607722854028768
XPTUSDC,30000016,SHORT,2026-09-14T22:45:00+00:00,1769.85,1775.692947852472,1756.594288080807,2.2686685306603906,False,2026-09-15T00:30:00+00:00,TP,2.2686685306603906,0.0,1771.06,4.465895704943521,17.53715232322751
GDXUSDC,30000152,SHORT,2026-09-14T23:00:00+00:00,94.2,94.61491097442806,93.22344275811098,2.353654885208062,False,2026-09-15T01:30:00+00:00,SL,-1.0,0.0,94.4,0.20982194885609579,0.9337710324439185
KOUSDC,30000129,LONG,2026-09-14T23:00:00+00:00,89.25,88.88939112570725,90.14818773684262,2.4907532811115587,False,2026-09-15T00:15:00+00:00,SL,-1.0,0.0,89.21,0.36121774858549144,0.6872490526295191
UBUSDC,30000082,LONG,2026-09-14T23:00:00+00:00,0.13416,0.13148706545348832,0.14011544466896808,2.228054808427777,False,2026-09-15T02:45:00+00:00,SL,-1.0,0.0,0.13354,0.0011058690930233627,0.005498221324127661
CBRSUSDC,30000078,SHORT,2026-09-14T23:15:00+00:00,182.37,183.07969587943603,178.90756726287896,4.878755587354599,True,2026-09-15T00:45:00+00:00,SL,-1.0,0.0,182.76,0.63939175887209,2.990269051515878
COPPERUSDC,30000007,SHORT,2026-09-14T23:15:00+00:00,6.401,6.413671610168971,6.37048008277729,2.40852715761753,False,2026-09-15T03:00:00+00:00,SL,-1.0,0.0,6.409,0.009343220337942644,0.0459203311091584
XAUUSDC,30000005,SHORT,2026-09-14T23:15:00+00:00,4296.4,4307.985881197369,4264.9385950433125,2.7154952153169396,False,2026-09-15T01:30:00+00:00,SL,-1.0,0.0,4298.8,6.771762394736572,25.75438017325094
JPMUSDC,30000128,SHORT,2026-09-14T23:30:00+00:00,350.5,351.39066733802787,348.5101930713507,2.234062981421482,False,2026-09-15T00:15:00+00:00,SL,-1.0,0.0,350.88,0.6613346760556832,2.3607722854028768
XAUUSDC,30000005,SHORT,2026-09-14T23:30:00+00:00,4294.1,4305.923247812495,4264.9385950433125,2.46644622688789,False,2026-09-15T01:30:00+00:00,SL,-1.0,0.0,4298.8,6.646495624988657,25.75438017325094
GOOGLUSDC,30000022,LONG,2026-09-14T23:45:00+00:00,347.5,346.7384805955754,349.27712525271954,2.3336572152910358,False,2026-09-15T05:15:00+00:00,SL,-1.0,0.0,347.38,0.7230388088491558,3.29149898912184
JPMUSDC,30000128,SHORT,2026-09-14T23:45:00+00:00,350.49,351.37559589737225,348.5101930713507,2.235564702279908,False,2026-09-15T00:15:00+00:00,SL,-1.0,0.0,350.88,0.6311917947445415,2.3607722854028768
CBRSUSDC,30000078,SHORT,2026-09-15T00:00:00+00:00,182.01,183.0567631059761,178.8868805855591,2.9835971449610414,False,2026-09-15T00:45:00+00:00,SL,-1.0,0.0,182.76,0.5935262119521999,2.9075223422364607
GOOGLUSDC,30000022,LONG,2026-09-15T00:00:00+00:00,347.59,346.75471005520427,349.2908645311595,2.0362564421573843,False,2026-09-15T05:15:00+00:00,SL,-1.0,0.0,347.38,0.6905798895915046,3.2365418753621067
XAUUSDC,30000005,SHORT,2026-09-15T00:00:00+00:00,4292.5,4305.580894565997,4264.884832908821,2.111106924060208,False,2026-09-15T01:30:00+00:00,SL,-1.0,0.0,4298.8,6.161789131994722,25.53933163528531
XLMUSDC,30000067,LONG,2026-09-15T00:45:00+00:00,0.19208,0.19052478753452048,0.19581651252474208,2.4025736725239066,False,2026-09-15T02:15:00+00:00,TP,2.4025736725239066,0.0,0.19193,0.0010504249309590521,0.0038939499010316072
COPPERUSDC,30000007,SHORT,2026-09-15T01:00:00+00:00,6.401,6.413180688176298,6.370231842807531,2.525978561075032,False,2026-09-15T03:00:00+00:00,SL,-1.0,0.0,6.409,0.008361376352595347,0.044927371230124816
KORUUSDC,30000089,SHORT,2026-09-15T01:00:00+00:00,19.74,20.108312935732467,18.576109917888516,3.160057573858596,True,2026-09-15T15:00:00+00:00,TP1_THEN_TP2,2.580028786929298,0.0,19.83,0.2166258714649379,0.7444396715540594
CBRSUSDC,30000078,SHORT,2026-09-15T01:15:00+00:00,182.74,183.60155877902918,178.8868805855591,4.472265280359304,True,2026-09-15T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,182.76,0.6031175580583229,2.9075223422364607
CXMTUSDC,30000113,SHORT,2026-09-15T01:15:00+00:00,8.0467,8.09948489192043,7.90337558863783,2.7152544250393267,False,2026-09-15T01:45:00+00:00,SL,-1.0,0.0,8.0471,0.02356978384086022,0.10150235455131738
GSUSDC,30000121,SHORT,2026-09-15T01:15:00+00:00,996.32,999.9159215982093,984.7676018431287,3.212639052704758,True,2026-09-15T04:00:00+00:00,TP1_TP2_SAME_CANDLE,2.606319526352379,0.0,998.0,3.831843196418471,10.070407372514765
TSMUSDC,30000038,SHORT,2026-09-15T01:15:00+00:00,420.66,421.4994673683471,417.43604425654894,3.8404777422130367,True,2026-09-15T02:30:00+00:00,SL,-1.0,0.0,420.84,0.7189347366942692,3.5841770261957637
CBRSUSDC,30000078,SHORT,2026-09-15T01:30:00+00:00,182.5,183.59570994584288,178.8868805855591,3.297514481956687,True,2026-09-15T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,182.76,0.5914198916857379,2.9075223422364607
CBRSUSDC,30000078,SHORT,2026-09-15T01:45:00+00:00,182.11,183.59884388289794,178.8868805855591,2.1648471350584706,False,2026-09-15T13:45:00+00:00,SL,-1.0,0.0,182.76,0.5976877657958807,2.9075223422364607
CRWVUSDC,30000031,SHORT,2026-09-15T01:45:00+00:00,83.63,84.26810289057164,81.36502393898768,3.549546780744465,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,2.7747733903722325,0.0,83.72,0.3162057811432922,1.7400957559506847
KORUUSDC,30000089,SHORT,2026-09-15T01:45:00+00:00,19.7,20.19839580900691,18.576109917888516,2.2550151140935806,False,2026-09-15T15:00:00+00:00,TP,2.2550151140935806,0.0,19.83,0.21679161801382316,0.7444396715540594
CRWVUSDC,30000031,SHORT,2026-09-15T02:00:00+00:00,83.58,84.23393672989971,81.36502393898768,3.3871412320760936,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,2.6935706160380466,0.0,83.72,0.307873459799412,1.7400957559506847
KORUUSDC,30000089,SHORT,2026-09-15T02:00:00+00:00,19.68,20.19706586844674,18.576109917888516,2.134911912533618,False,2026-09-15T15:00:00+00:00,TP,2.134911912533618,0.0,19.83,0.2141317368934763,0.7444396715540594
CRWVUSDC,30000031,SHORT,2026-09-15T02:15:00+00:00,83.57,84.23080122975374,81.36502393898768,3.3368219696474064,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,2.668410984823703,0.0,83.72,0.30160245950747094,1.7400957559506847
JPMUSDC,30000128,SHORT,2026-09-15T02:15:00+00:00,350.74,351.6785969747885,348.4884071241734,2.398892108440898,False,2026-09-15T08:45:00+00:00,TP,2.398892108440898,0.0,350.88,0.5771939495770239,2.273628496693564
CRWVUSDC,30000031,SHORT,2026-09-15T03:00:00+00:00,83.62,84.08663254798665,81.36502393898768,4.832444866398064,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,3.416222433199032,0.0,83.72,0.29326509597330525,1.7400957559506847
CRWVUSDC,30000031,SHORT,2026-09-15T03:15:00+00:00,83.49,84.08223066455109,81.36502393898768,3.588088540844178,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,2.7940442704220887,0.0,83.72,0.28446132910217364,1.7400957559506847
KORUUSDC,30000089,SHORT,2026-09-15T03:15:00+00:00,19.77,20.034483116355805,18.576109917888516,4.514050267410494,True,2026-09-15T15:00:00+00:00,TP1_THEN_TP2,3.257025133705247,0.0,19.83,0.18896623271160598,0.7444396715540594
CBRSUSDC,30000078,SHORT,2026-09-15T03:30:00+00:00,182.52,183.68186307826858,178.8868805855591,3.1269772509296447,True,2026-09-15T13:45:00+00:00,SL,-1.0,0.0,182.76,0.5437261565371395,2.9075223422364607
CRWVUSDC,30000031,SHORT,2026-09-15T03:30:00+00:00,83.46,84.07671790905698,81.36502393898768,3.3969762029705106,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,2.698488101485255,0.0,83.72,0.2734358181139579,1.7400957559506847
KORUUSDC,30000089,SHORT,2026-09-15T03:30:00+00:00,19.68,20.032722908454268,18.576109917888516,3.1296240069833936,True,2026-09-15T15:00:00+00:00,TP1_THEN_TP2,2.5648120034916966,0.0,19.83,0.18544581690853054,0.7444396715540594
SKUUUSDC,30000141,SHORT,2026-09-15T03:30:00+00:00,26.9,27.287262629100038,25.995769084283666,2.3349294452131297,False,2026-09-15T05:30:00+00:00,TP,2.3349294452131297,0.0,26.94,0.1945252582000703,0.90307633713466
CBRSUSDC,30000078,SHORT,2026-09-15T03:45:00+00:00,182.42,183.67603671454475,178.8868805855591,2.8129109392486327,False,2026-09-15T13:45:00+00:00,SL,-1.0,0.0,182.76,0.532073429089529,2.9075223422364607
NETUSDC,30000144,LONG,2026-09-15T03:45:00+00:00,329.09,327.4933165686016,333.29850539944243,2.6357794642840453,False,2026-09-15T04:45:00+00:00,SL,-1.0,0.0,327.95,0.9133668627968056,4.965978402230403
CBRSUSDC,30000078,SHORT,2026-09-15T04:00:00+00:00,182.29,183.6716852100918,178.86091456916273,2.481813806640823,False,2026-09-15T13:45:00+00:00,SL,-1.0,0.0,182.76,0.5233704201836151,2.80365827665091
JPMUSDC,30000128,SHORT,2026-09-15T04:15:00+00:00,350.39,351.1256228851154,348.47172408815675,2.607689280278899,False,2026-09-15T08:45:00+00:00,TP,2.607689280278899,0.0,350.88,0.4912457702307512,2.206896352627029
TSMUSDC,30000038,SHORT,2026-09-15T04:45:00+00:00,420.76,422.3570016231787,417.4106978757689,2.097244032579366,False,2026-09-15T13:45:00+00:00,TP,2.097244032579366,0.0,420.84,0.674003246357399,3.4827915030754784
XLMUSDC,30000067,LONG,2026-09-15T04:45:00+00:00,0.19238,0.19073315139450103,0.19579512689847153,2.0737345783140895,False,2026-09-15T08:00:00+00:00,SL,-1.0,0.0,0.19193,0.0013536972109979525,0.003979492406113807
NETUSDC,30000144,LONG,2026-09-15T05:00:00+00:00,328.31,326.8871772253251,333.3326452984677,3.5300568615197494,True,2026-09-15T05:15:00+00:00,SL,-1.0,0.0,327.95,0.9656455493498131,4.829418806129225
WDCUSDC,30000150,SHORT,2026-09-15T05:00:00+00:00,428.92,434.1063016186927,417.48215944099474,2.205394402396591,False,2026-09-15T13:45:00+00:00,TP,2.205394402396591,0.0,429.28,1.3926032373854451,7.16863776397887
OUSTUSDC,30000143,SHORT,2026-09-15T05:30:00+00:00,33.81,33.93491873030977,33.0406705014784,6.158640074341653,True,2026-09-15T11:15:00+00:00,TP1_THEN_SL,0.5,0.0,33.85,0.06983746061954198,0.7226820059136125
OUSTUSDC,30000143,SHORT,2026-09-15T05:45:00+00:00,33.8,33.93277675945784,33.0406705014784,5.718843430296994,True,2026-09-15T11:15:00+00:00,TP1_THEN_SL,0.5,0.0,33.85,0.0655535189156788,0.7226820059136125
XLMUSDC,30000067,LONG,2026-09-15T05:45:00+00:00,0.19225,0.19052344414536032,0.19579512689847153,2.0532940703568294,False,2026-09-15T12:30:00+00:00,TP,2.0532940703568294,0.0,0.19193,0.001333111709279374,0.003979492406113807
COPPERUSDC,30000007,SHORT,2026-09-15T06:00:00+00:00,6.407,6.422781917398953,6.370270335947658,2.3273258327140462,False,2026-09-15T08:00:00+00:00,TP,2.3273258327140462,0.0,6.409,0.011563834797906495,0.04508134379063218
TSMUSDC,30000038,SHORT,2026-09-15T06:00:00+00:00,420.29,421.4035070831352,417.4106978757689,2.5857959664919177,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,420.84,0.7070141662703806,3.4827915030754784
GDXUSDC,30000152,SHORT,2026-09-15T06:15:00+00:00,94.15,94.49139327696177,93.21838508105837,2.728861350851866,False,2026-09-15T13:00:00+00:00,SL,-1.0,0.0,94.4,0.1827865539235378,0.9135403242334805
OUSTUSDC,30000143,SHORT,2026-09-15T06:15:00+00:00,33.74,33.93468573942986,33.0406705014784,3.592094113156952,True,2026-09-15T11:15:00+00:00,TP1_THEN_SL,0.5,0.0,33.85,0.06937147885972018,0.7226820059136125
SAMSUNGUSDC,30000079,SHORT,2026-09-15T06:15:00+00:00,182.5,184.4757839814972,178.54150882575843,2.0035040324813,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,182.57,0.9515679629943575,2.96603530303362
TSMUSDC,30000038,SHORT,2026-09-15T06:30:00+00:00,420.61,421.39131227858644,417.4106978757689,4.094780297091174,True,2026-09-15T11:15:00+00:00,TP1_THEN_SL,0.5,0.0,420.84,0.6826245571728303,3.4827915030754784
GDXUSDC,30000152,SHORT,2026-09-15T06:45:00+00:00,94.12,94.48370511815045,93.21838508105837,2.4789723156127645,False,2026-09-15T13:00:00+00:00,SL,-1.0,0.0,94.4,0.16741023630088206,0.9135403242334805
TSMUSDC,30000038,SHORT,2026-09-15T07:00:00+00:00,420.37,421.38685838733704,417.4106978757689,2.910240168231252,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,420.84,0.6737167746740284,3.4827915030754784
WDCUSDC,30000150,SHORT,2026-09-15T07:00:00+00:00,429.06,431.9106366634271,417.48215944099474,4.061492896497754,True,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,429.28,1.341273326854219,7.16863776397887
XAUUSDC,30000005,SHORT,2026-09-15T07:15:00+00:00,4291.6,4301.954451312212,4265.006525525485,2.568313247381106,False,2026-09-15T14:15:00+00:00,SL,-1.0,0.0,4298.8,6.308902624424143,26.02610210193975
XLMUSDC,30000067,LONG,2026-09-15T07:15:00+00:00,0.19241,0.19086550420558848,0.19579512689847153,2.191735911952637,False,2026-09-15T08:00:00+00:00,SL,-1.0,0.0,0.19193,0.0013089915888230088,0.003979492406113807
XLMUSDC,30000067,LONG,2026-09-15T07:30:00+00:00,0.19242,0.1908865352052688,0.19579512689847153,2.2009810137591894,False,2026-09-15T08:00:00+00:00,SL,-1.0,0.0,0.19193,0.0012669295894624075,0.003979492406113807
ORCLUSDC,30000037,SHORT,2026-09-15T07:45:00+00:00,143.77,144.54743622152708,141.99449074623973,2.2838005287080096,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,143.85,0.3748724430541471,2.4979629849588965
TSMUSDC,30000038,SHORT,2026-09-15T07:45:00+00:00,420.21,421.36195310087055,417.4106978757689,2.4300486904506315,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,420.84,0.6839062017411136,3.4827915030754784
WDCUSDC,30000150,SHORT,2026-09-15T07:45:00+00:00,428.31,430.85743581696045,417.48215944099474,4.25048611113777,True,2026-09-15T10:15:00+00:00,SL,-1.0,0.0,429.28,1.33487163392087,7.16863776397887
CXMTUSDC,30000113,SHORT,2026-09-15T08:00:00+00:00,8.0446,8.08608491877165,7.9068731460822885,3.3199258428302354,True,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,8.0471,0.029369837543299387,0.11549258432915452
INTCUSDC,30000032,SHORT,2026-09-15T08:00:00+00:00,97.25,97.81463234016509,95.0752319436103,3.851653371030473,True,2026-09-15T09:45:00+00:00,SL,-1.0,0.0,97.65,0.30926468033018245,1.4609277744412619
UNIUSDC,30000056,LONG,2026-09-15T08:00:00+00:00,6.565,6.50259267674111,6.7324778596222785,2.683625108026407,False,2026-09-15T09:30:00+00:00,SL,-1.0,0.0,6.554,0.06081464651777964,0.22208856151088768
CXMTUSDC,30000113,SHORT,2026-09-15T08:15:00+00:00,8.0387,8.08593512009761,7.9068731460822885,2.7908652215829797,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,8.0471,0.029070240195217808,0.11549258432915452
INTCUSDC,30000032,SHORT,2026-09-15T08:15:00+00:00,96.96,97.82357493935315,95.0752319436103,2.182518239588374,False,2026-09-15T09:45:00+00:00,SL,-1.0,0.0,97.65,0.3271498787063214,1.4609277744412619
PENDLEUSDC,30000074,LONG,2026-09-15T08:15:00+00:00,2.3492,2.323766026170518,2.4276547226791654,3.0846427382976946,True,2026-09-15T11:45:00+00:00,SL,-1.0,0.0,2.3327,0.01786794765896379,0.07698110928333843
SAMSUNGUSDC,30000079,SHORT,2026-09-15T08:15:00+00:00,182.32,183.6287686258191,178.54170366311374,2.8869093148695804,False,2026-09-15T10:15:00+00:00,SL,-1.0,0.0,182.57,0.8175372516382156,2.9668146524549464
WDCUSDC,30000150,SHORT,2026-09-15T08:15:00+00:00,427.74,430.88150290200264,417.4489838418376,3.2758257684887484,True,2026-09-15T10:15:00+00:00,SL,-1.0,0.0,429.28,1.383005804005279,7.03593536735052
PENDLEUSDC,30000074,LONG,2026-09-15T08:30:00+00:00,2.3501,2.3237175101242924,2.4276547226791654,2.9396286341637743,False,2026-09-15T11:45:00+00:00,SL,-1.0,0.0,2.3327,0.01796497975141555,0.07698110928333843
SAMSUNGUSDC,30000079,SHORT,2026-09-15T08:30:00+00:00,182.31,183.60528231484233,178.54170366311374,2.9092471144755665,False,2026-09-15T10:15:00+00:00,SL,-1.0,0.0,182.57,0.7905646296846117,2.9668146524549464
PENDLEUSDC,30000074,LONG,2026-09-15T08:45:00+00:00,2.3522,2.324094704078921,2.4276547226791654,2.684715467542007,False,2026-09-15T11:45:00+00:00,SL,-1.0,0.0,2.3327,0.017210591842158247,0.07698110928333843
SAMSUNGUSDC,30000079,SHORT,2026-09-15T08:45:00+00:00,182.04,183.5495608541605,178.54170366311374,2.317426506685443,False,2026-09-15T10:15:00+00:00,SL,-1.0,0.0,182.57,0.7791217083209826,2.9668146524549464
MUUSDC,30000035,SHORT,2026-09-15T09:00:00+00:00,925.0,933.97566011468,907.0003270293181,2.0053870958463444,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,925.23,2.691320229359898,12.161308117272158
SAMSUNGUSDC,30000079,SHORT,2026-09-15T09:00:00+00:00,181.98,183.30137200835782,178.54170366311374,2.602065364741074,False,2026-09-15T10:15:00+00:00,SL,-1.0,0.0,182.57,0.7427440167155944,2.9668146524549464
WDCUSDC,30000150,SHORT,2026-09-15T09:00:00+00:00,427.89,429.94733609912237,417.4489838418376,5.075017233507108,True,2026-09-15T10:00:00+00:00,SL,-1.0,0.0,429.28,1.334672198244809,7.03593536735052
MUUSDC,30000035,SHORT,2026-09-15T09:15:00+00:00,924.41,932.3359300002718,907.0003270293181,2.196546395197132,False,2026-09-15T10:30:00+00:00,SL,-1.0,0.0,925.23,2.5918600005437464,12.161308117272158
WDCUSDC,30000150,SHORT,2026-09-15T09:15:00+00:00,427.82,429.9307515098061,417.4489838418376,4.913423541322045,True,2026-09-15T10:00:00+00:00,SL,-1.0,0.0,429.28,1.301503019612252,7.03593536735052
TSMUSDC,30000038,SHORT,2026-09-15T10:30:00+00:00,420.47,421.1983063459843,417.38662242133773,4.233627230716055,True,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,420.84,0.7166126919686603,3.3864896853508015
ZHIPUUSDC,30000084,SHORT,2026-09-15T10:30:00+00:00,87.39,87.97228720646389,84.87087536329048,4.326257916617557,True,2026-09-15T15:00:00+00:00,TP1_THEN_TP2,3.1631289583087785,0.0,87.46,0.5645744129277738,2.5235014531619586
TSMUSDC,30000038,SHORT,2026-09-15T10:45:00+00:00,420.3,421.1949263308192,417.38662242133773,3.255438440385828,True,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,420.84,0.709852661638472,3.3864896853508015
ZHIPUUSDC,30000084,SHORT,2026-09-15T10:45:00+00:00,86.94,87.97392878218649,84.87087536329048,2.0012254928563378,False,2026-09-15T15:00:00+00:00,TP,2.0012254928563378,0.0,87.46,0.5678575643729851,2.5235014531619586
OUSTUSDC,30000143,SHORT,2026-09-15T11:00:00+00:00,33.76,33.92384081570181,33.03510429881453,4.424390211196053,True,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,33.85,0.14768163140362076,0.7004171952581256
TSMUSDC,30000038,SHORT,2026-09-15T11:00:00+00:00,420.05,421.19248645518104,417.38662242133773,2.3312115137857465,False,2026-09-15T11:15:00+00:00,SL,-1.0,0.0,420.84,0.7049729103621483,3.3864896853508015
ZHIPUUSDC,30000084,SHORT,2026-09-15T11:15:00+00:00,87.09,87.96006570558562,84.87087536329048,2.550525348215963,False,2026-09-15T15:00:00+00:00,TP,2.550525348215963,0.0,87.46,0.5401314111712577,2.5235014531619586
CRWVUSDC,30000031,SHORT,2026-09-15T11:30:00+00:00,83.63,84.00026977636637,81.33823675198389,6.189441845635492,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,4.094720922817746,0.0,83.72,0.28053955273273934,1.6329470079354942
GDXUSDC,30000152,SHORT,2026-09-15T11:30:00+00:00,94.34,94.5876055854061,93.2188892314332,4.527808880918832,True,2026-09-15T13:00:00+00:00,SL,-1.0,0.0,94.4,0.2152111708121909,0.9155569257328161
CBRSUSDC,30000078,SHORT,2026-09-15T11:45:00+00:00,182.74,183.78411284096651,178.84737044949338,3.7281694063865074,True,2026-09-15T13:45:00+00:00,SL,-1.0,0.0,182.76,0.6282256819330104,2.7494817979735546
COPPERUSDC,30000007,SHORT,2026-09-15T11:45:00+00:00,6.408,6.42338260624737,6.37041286929842,2.443482599576275,False,2026-09-15T12:45:00+00:00,SL,-1.0,0.0,6.409,0.012765212494740533,0.045651477193679325
CRWVUSDC,30000031,SHORT,2026-09-15T11:45:00+00:00,83.55,84.00027926202654,81.33823675198389,4.9119811515675424,True,2026-09-15T18:00:00+00:00,TP1_THEN_TP2,3.4559905757837712,0.0,83.72,0.2805585240530692,1.6329470079354942
TSMUSDC,30000038,SHORT,2026-09-15T11:45:00+00:00,420.74,421.9104450195437,417.38662242133773,2.865044938180503,False,2026-09-15T13:00:00+00:00,SL,-1.0,0.0,420.84,0.7608900390874968,3.3864896853508015
XPTUSDC,30000016,SHORT,2026-09-15T11:45:00+00:00,1770.9,1776.1776888235936,1756.0182980833918,2.8197384146789437,False,2026-09-15T13:15:00+00:00,SL,-1.0,0.0,1771.06,5.215377647187458,19.113192333567262
GDXUSDC,30000152,SHORT,2026-09-15T12:00:00+00:00,94.34,94.5806736028522,93.22455394615098,4.634683823360737,True,2026-09-15T13:00:00+00:00,SL,-1.0,0.0,94.4,0.20134720570438228,0.9382157846039271
PENDLEUSDC,30000074,LONG,2026-09-15T12:30:00+00:00,2.346,2.306664622585872,2.4275764410489535,2.0738695396285487,False,2026-09-15T13:30:00+00:00,SL,-1.0,0.0,2.3327,0.016870754828256333,0.07729423580418496
MINIMAXUSDC,30000094,SHORT,2026-09-15T13:00:00+00:00,29.94,30.391838931472726,28.98554324660655,2.112382725150513,False,2026-09-15T18:30:00+00:00,TP,2.112382725150513,0.0,30.11,0.18367786294545446,0.9421729864261996
